Gesture,Landmarks
None,"[0.6243815422058105, 1.016195297241211, 0.5758928060531616, 0.9051539897918701, 0.5813484787940979, 0.8043099641799927, 0.6248629093170166, 0.7536999583244324, 0.6710529327392578, 0.7438578009605408, 0.5744183659553528, 0.6996877789497375, 0.6543980836868286, 0.7013251185417175, 0.6690813302993774, 0.7693707346916199, 0.6538116931915283, 0.8181323409080505, 0.6258851885795593, 0.6817479133605957, 0.7076684236526489, 0.7053667306900024, 0.7147682309150696, 0.7715877890586853, 0.6989496946334839, 0.815970242023468, 0.6849433183670044, 0.6927849650382996, 0.7723720669746399, 0.7310822606086731, 0.7731505036354065, 0.8000010251998901, 0.7527512907981873, 0.8344777822494507, 0.747477114200592, 0.725786566734314, 0.8297758102416992, 0.7738074660301208, 0.8263906836509705, 0.8323391675949097, 0.8040264844894409, 0.8602451086044312]"
None,"[0.6245085000991821, 1.01785409450531, 0.5754748582839966, 0.9057255387306213, 0.5801618695259094, 0.8051624894142151, 0.6229882836341858, 0.7533894777297974, 0.6685264110565186, 0.7426153421401978, 0.5737702250480652, 0.7010711431503296, 0.6506490111351013, 0.7019625902175903, 0.6653600335121155, 0.769129753112793, 0.6503316760063171, 0.8173137307167053, 0.6266049742698669, 0.6834890246391296, 0.7056174874305725, 0.7044765949249268, 0.7125192880630493, 0.7700347900390625, 0.6960809230804443, 0.8154283165931702, 0.6869542002677917, 0.6947459578514099, 0.7706707119941711, 0.7289257645606995, 0.7715684175491333, 0.7966924905776978, 0.7515172958374023, 0.8316565752029419, 0.7504986524581909, 0.7283229827880859, 0.8307324647903442, 0.7719429135322571, 0.8266619443893433, 0.8286985158920288, 0.8042261004447937, 0.8567838072776794]"
None,"[0.6261533498764038, 1.0211129188537598, 0.5759892463684082, 0.9059160351753235, 0.580623984336853, 0.8036196231842041, 0.6263919472694397, 0.7544697523117065, 0.6749774217605591, 0.7497591376304626, 0.5773783922195435, 0.6995477676391602, 0.6590787768363953, 0.7028019428253174, 0.6706159114837646, 0.7685012817382812, 0.6516340374946594, 0.8151381015777588, 0.6309166550636292, 0.6841099262237549, 0.7128002643585205, 0.7080546617507935, 0.7168837189674377, 0.7717524766921997, 0.6973863840103149, 0.814571738243103, 0.6911138296127319, 0.6980231404304504, 0.7754824161529541, 0.732837975025177, 0.7739807963371277, 0.7999921441078186, 0.7515068054199219, 0.8337785005569458, 0.753564178943634, 0.734040379524231, 0.8319539427757263, 0.7762836813926697, 0.8256614208221436, 0.8333473801612854, 0.8009560704231262, 0.8615629076957703]"
None,"[0.627656877040863, 1.0171114206314087, 0.5740313529968262, 0.9074115753173828, 0.5769658088684082, 0.8090752363204956, 0.621891438961029, 0.7584701180458069, 0.6696355938911438, 0.7501720190048218, 0.5752785801887512, 0.7045445442199707, 0.653165876865387, 0.7059629559516907, 0.6667309403419495, 0.7715127468109131, 0.6502484083175659, 0.8189936876296997, 0.6284188032150269, 0.6873399019241333, 0.7073874473571777, 0.7093706130981445, 0.7124598622322083, 0.7740234136581421, 0.693799614906311, 0.8175283074378967, 0.6886036396026611, 0.6997824907302856, 0.7719357013702393, 0.7349896430969238, 0.7702046036720276, 0.8024006485939026, 0.7475802898406982, 0.8353697657585144, 0.7523356080055237, 0.7341779470443726, 0.8330113887786865, 0.7794414758682251, 0.8260862827301025, 0.8354331254959106, 0.800627589225769, 0.8614311218261719]"
None,"[0.6242007613182068, 1.0213146209716797, 0.5747353434562683, 0.9091424942016602, 0.5786552429199219, 0.8095914125442505, 0.6242172122001648, 0.7594060897827148, 0.672753095626831, 0.7510316967964172, 0.576398491859436, 0.7036294937133789, 0.6564711332321167, 0.7065964937210083, 0.6704134345054626, 0.772342324256897, 0.6541150808334351, 0.8193718194961548, 0.6296690702438354, 0.6869853734970093, 0.7093347311019897, 0.7117061614990234, 0.7153352499008179, 0.777320921421051, 0.6984740495681763, 0.8205152153968811, 0.6896931529045105, 0.7001889944076538, 0.7730404138565063, 0.7368862628936768, 0.7723246812820435, 0.8055009245872498, 0.7508598566055298, 0.8394083976745605, 0.752905011177063, 0.7349889278411865, 0.8339911103248596, 0.7809204459190369, 0.8287079930305481, 0.8384386301040649, 0.8042827248573303, 0.8655432462692261]"
None,"[0.6266466379165649, 1.017905592918396, 0.5748981833457947, 0.9071643948554993, 0.5778770446777344, 0.8099448680877686, 0.6221018433570862, 0.7592464089393616, 0.6693981885910034, 0.7491787672042847, 0.5762301683425903, 0.7044445276260376, 0.6542595028877258, 0.7066893577575684, 0.6685711145401001, 0.7729408740997314, 0.6531113386154175, 0.8207090497016907, 0.6296007633209229, 0.6878880262374878, 0.7073853611946106, 0.7097924947738647, 0.7135491967201233, 0.7751179337501526, 0.6964364051818848, 0.8200417757034302, 0.6898136734962463, 0.7004347443580627, 0.7716493010520935, 0.7353338599205017, 0.7708407640457153, 0.8035297393798828, 0.7496212720870972, 0.8380831480026245, 0.7537177205085754, 0.7347142100334167, 0.8338689208030701, 0.7817988395690918, 0.8279438018798828, 0.8386269807815552, 0.8038123846054077, 0.8654890656471252]"
None,"[0.6296786665916443, 1.0237853527069092, 0.5771319270133972, 0.9128869771957397, 0.5801722407341003, 0.8130619525909424, 0.6250929236412048, 0.7620850801467896, 0.6728173494338989, 0.7539111375808716, 0.5783804655075073, 0.7067283391952515, 0.6574066281318665, 0.7081001996994019, 0.6703535914421082, 0.7736807465553284, 0.6530238389968872, 0.8211881518363953, 0.6313955187797546, 0.6897244453430176, 0.7109742164611816, 0.7119887471199036, 0.716241717338562, 0.777168869972229, 0.6978684067726135, 0.8210474252700806, 0.6912521719932556, 0.7029854655265808, 0.7742592692375183, 0.7366030216217041, 0.7741929888725281, 0.8050019145011902, 0.7529345750808716, 0.8395265936851501, 0.754141092300415, 0.738003134727478, 0.8344923853874207, 0.7803601622581482, 0.8284110426902771, 0.8378676176071167, 0.8036394119262695, 0.8662803173065186]"
None,"[0.6307345628738403, 1.0256348848342896, 0.5774668455123901, 0.9128825068473816, 0.5802737474441528, 0.8110572695732117, 0.6263116002082825, 0.7598227858543396, 0.6746036410331726, 0.7523660659790039, 0.5775929689407349, 0.7091760635375977, 0.6603541374206543, 0.7085613012313843, 0.6726405620574951, 0.7747523784637451, 0.6536121964454651, 0.8228963017463684, 0.6306101679801941, 0.6915764808654785, 0.7121826410293579, 0.7132226228713989, 0.7168867588043213, 0.7784334421157837, 0.6975180506706238, 0.8229801058769226, 0.6905476450920105, 0.703349769115448, 0.7758491039276123, 0.7392277121543884, 0.774566650390625, 0.8085460662841797, 0.7517513632774353, 0.843021810054779, 0.7540780901908875, 0.7372720241546631, 0.8353474140167236, 0.7812336087226868, 0.8280729651451111, 0.8400489687919617, 0.8019094467163086, 0.8679582476615906]"
None,"[0.6303394436836243, 1.0257104635238647, 0.5762752294540405, 0.9121446013450623, 0.5785385370254517, 0.8116472363471985, 0.623936653137207, 0.7610675096511841, 0.6724933385848999, 0.7537792921066284, 0.5779924392700195, 0.708049476146698, 0.6581777334213257, 0.7100409865379333, 0.6704169511795044, 0.7762741446495056, 0.651634693145752, 0.8240997791290283, 0.6318286061286926, 0.690651535987854, 0.7111761569976807, 0.7130844593048096, 0.7159804105758667, 0.7785319685935974, 0.6971101760864258, 0.823391318321228, 0.6919974088668823, 0.703199565410614, 0.7750822305679321, 0.7383968830108643, 0.7742565274238586, 0.8077117204666138, 0.7517876625061035, 0.8424612283706665, 0.7551978826522827, 0.7382848262786865, 0.8356891870498657, 0.7805624604225159, 0.8287442922592163, 0.8394057750701904, 0.8026361465454102, 0.8677435517311096]"
None,"[0.6309884190559387, 1.0281050205230713, 0.5776765942573547, 0.9152717590332031, 0.580134928226471, 0.8146063685417175, 0.6246126890182495, 0.7639087438583374, 0.6728618741035461, 0.7559511661529541, 0.5755788087844849, 0.7102349996566772, 0.6587659120559692, 0.7085523009300232, 0.6751297116279602, 0.7758914828300476, 0.6591416597366333, 0.8264251947402954, 0.6284650564193726, 0.6933543682098389, 0.7133545875549316, 0.7118783593177795, 0.7213627696037292, 0.778842031955719, 0.7031099796295166, 0.8253862857818604, 0.6885079145431519, 0.7053793668746948, 0.777215301990509, 0.7374265789985657, 0.7781634330749512, 0.807862401008606, 0.7559229731559753, 0.8452165722846985, 0.7518172860145569, 0.7392499446868896, 0.8349210619926453, 0.7796984314918518, 0.8298945426940918, 0.8392179012298584, 0.8050885200500488, 0.8699378967285156]"
None,"[0.6309467554092407, 1.027528166770935, 0.5770673751831055, 0.9138059616088867, 0.5788657665252686, 0.8141925930976868, 0.6238852143287659, 0.763127863407135, 0.673366904258728, 0.7553104162216187, 0.5750418901443481, 0.7105126976966858, 0.6533546447753906, 0.7100547552108765, 0.6696913838386536, 0.7776917219161987, 0.655154824256897, 0.8283987045288086, 0.6296040415763855, 0.6923349499702454, 0.7109902501106262, 0.7130919694900513, 0.718930184841156, 0.7797006368637085, 0.7022385001182556, 0.8260223865509033, 0.6904018521308899, 0.7039926052093506, 0.7765105962753296, 0.7385701537132263, 0.7773034572601318, 0.8081523180007935, 0.755761444568634, 0.845277726650238, 0.7537922859191895, 0.7378403544425964, 0.8351079225540161, 0.7803835272789001, 0.829929769039154, 0.8392192721366882, 0.8054000735282898, 0.8693223595619202]"
None,"[0.6324175000190735, 1.0287437438964844, 0.5775144100189209, 0.9192355871200562, 0.5792512893676758, 0.8211621642112732, 0.6217300891876221, 0.7702471017837524, 0.6684268712997437, 0.7589619755744934, 0.5752549767494202, 0.7133331298828125, 0.6515327095985413, 0.713882327079773, 0.6679568290710449, 0.7804033756256104, 0.6544742584228516, 0.8288684487342834, 0.6286702156066895, 0.6927464008331299, 0.7069140076637268, 0.7146883010864258, 0.7154291868209839, 0.7816802263259888, 0.701224684715271, 0.8278728127479553, 0.6890541315078735, 0.7029569149017334, 0.7719870209693909, 0.7383697628974915, 0.7736440896987915, 0.8079770803451538, 0.7544417977333069, 0.8447006344795227, 0.7528984546661377, 0.7353200912475586, 0.8340219259262085, 0.7810958623886108, 0.8303449749946594, 0.839062511920929, 0.807286262512207, 0.868135929107666]"
None,"[0.6325145959854126, 1.0272998809814453, 0.576392650604248, 0.9183275699615479, 0.5789850950241089, 0.8206499814987183, 0.6223887801170349, 0.7687504887580872, 0.6699098944664001, 0.755472719669342, 0.5745083093643188, 0.714460015296936, 0.6524136066436768, 0.7138116359710693, 0.6691923141479492, 0.7809147834777832, 0.6560196280479431, 0.830307126045227, 0.6271304488182068, 0.6925729513168335, 0.7070978283882141, 0.7148688435554504, 0.7149556279182434, 0.7816371917724609, 0.700421929359436, 0.8275639414787292, 0.6870549321174622, 0.701857328414917, 0.7727937698364258, 0.7400453090667725, 0.7733346819877625, 0.8112317323684692, 0.7531172037124634, 0.8479072451591492, 0.7507362365722656, 0.7335019707679749, 0.8347939848899841, 0.7817631959915161, 0.8302261829376221, 0.8416576981544495, 0.8059993982315063, 0.8710289001464844]"
None,"[0.6332566738128662, 1.0287116765975952, 0.5771787166595459, 0.9200913906097412, 0.5794781446456909, 0.8206421136856079, 0.6238590478897095, 0.7690591216087341, 0.6721359491348267, 0.7574353814125061, 0.5775065422058105, 0.7124313712120056, 0.6560572385787964, 0.7156731486320496, 0.6717714071273804, 0.7819710373878479, 0.6571546792984009, 0.8299202919006348, 0.6314108967781067, 0.6920603513717651, 0.711504340171814, 0.716139554977417, 0.7179426550865173, 0.7822840809822083, 0.7014597654342651, 0.8264214396476746, 0.6917665004730225, 0.7031418681144714, 0.7766534090042114, 0.741127610206604, 0.7763290405273438, 0.8109792470932007, 0.7547622919082642, 0.8452181816101074, 0.7547498941421509, 0.7370080947875977, 0.8368865251541138, 0.7850823998451233, 0.8305947780609131, 0.8442002534866333, 0.8047183156013489, 0.8719692230224609]"
None,"[0.6298691034317017, 1.02849543094635, 0.5762836337089539, 0.9143902659416199, 0.5812910199165344, 0.8151344656944275, 0.6252590417861938, 0.764482855796814, 0.673316478729248, 0.7530781030654907, 0.5748312473297119, 0.7145347595214844, 0.6563900113105774, 0.7130832672119141, 0.6733307838439941, 0.7791696786880493, 0.6595173478126526, 0.8285547494888306, 0.6270220279693604, 0.6941559910774231, 0.7106051445007324, 0.7149467468261719, 0.7189399600028992, 0.7814114689826965, 0.7032519578933716, 0.8266779780387878, 0.6869807839393616, 0.7048652172088623, 0.7752919793128967, 0.7389684319496155, 0.7764828205108643, 0.8084883093833923, 0.7554120421409607, 0.8441300392150879, 0.7505862712860107, 0.7373064160346985, 0.8357685804367065, 0.7812604904174805, 0.8314080238342285, 0.8390494585037231, 0.806519091129303, 0.8677062392234802]"
None,"[0.6365496516227722, 1.0310543775558472, 0.5782583951950073, 0.922102689743042, 0.5794386863708496, 0.8236019015312195, 0.6223490834236145, 0.7697964310646057, 0.6693215370178223, 0.7554822564125061, 0.5734274983406067, 0.7170206308364868, 0.6530720591545105, 0.7134996056556702, 0.6697654724121094, 0.7801513671875, 0.6562813520431519, 0.8285096287727356, 0.6259753108024597, 0.6936329007148743, 0.7080840468406677, 0.7161102890968323, 0.7156861424446106, 0.7815410494804382, 0.7005667090415955, 0.8252252340316772, 0.6864184141159058, 0.7024109363555908, 0.7737313508987427, 0.7402039766311646, 0.7741880416870117, 0.8091955184936523, 0.7534307837486267, 0.8427895307540894, 0.7509541511535645, 0.7340137362480164, 0.8355827331542969, 0.7835811376571655, 0.8301903605461121, 0.8417937159538269, 0.8050079345703125, 0.8685600161552429]"
None,"[0.6333351731300354, 1.0282307863235474, 0.5785431861877441, 0.919341504573822, 0.5824349522590637, 0.8210093975067139, 0.6279955506324768, 0.7693549394607544, 0.6749753952026367, 0.7580128908157349, 0.5793133974075317, 0.7115254402160645, 0.6618173122406006, 0.7154014110565186, 0.6762027740478516, 0.7822127938270569, 0.6595754623413086, 0.8315311074256897, 0.6324792504310608, 0.6923813819885254, 0.7157121896743774, 0.7167073488235474, 0.7211510539054871, 0.7819759845733643, 0.7029708027839661, 0.8253669142723083, 0.6923612356185913, 0.7044170498847961, 0.7809984087944031, 0.7418116927146912, 0.7803484201431274, 0.8117879033088684, 0.7571606636047363, 0.8456847667694092, 0.7550889253616333, 0.7390369772911072, 0.8393834829330444, 0.7879234552383423, 0.8324913382530212, 0.8475659489631653, 0.8056424856185913, 0.8751035332679749]"
None,"[0.6331416368484497, 1.032762885093689, 0.5778728723526001, 0.925237238407135, 0.5804098844528198, 0.8255857229232788, 0.6258508563041687, 0.7721500396728516, 0.6749536395072937, 0.7600406408309937, 0.5776256322860718, 0.7148966789245605, 0.6630617380142212, 0.713853120803833, 0.6772003173828125, 0.7796609997749329, 0.6601354479789734, 0.8269981741905212, 0.6294315457344055, 0.6948981285095215, 0.716835081577301, 0.7153671979904175, 0.7219844460487366, 0.7813186049461365, 0.7028615474700928, 0.8246954083442688, 0.688982367515564, 0.7064599990844727, 0.7803730368614197, 0.7394735813140869, 0.778990626335144, 0.808987021446228, 0.7553958296775818, 0.8426414728164673, 0.7525597214698792, 0.7405174970626831, 0.8401361107826233, 0.7826003432273865, 0.8330789804458618, 0.8411752581596375, 0.8055499196052551, 0.8684787750244141]"
None,"[0.6343091130256653, 1.0334547758102417, 0.5774166584014893, 0.9258142709732056, 0.5789255499839783, 0.8258164525032043, 0.6243130564689636, 0.7707594037055969, 0.6731970906257629, 0.7588528990745544, 0.5758861899375916, 0.7156800627708435, 0.6607316732406616, 0.7145828604698181, 0.6759267449378967, 0.7809648513793945, 0.6597225069999695, 0.8289010524749756, 0.6289418935775757, 0.6956634521484375, 0.715880274772644, 0.7162453532218933, 0.7218740582466125, 0.7819734215736389, 0.7035843133926392, 0.8255339860916138, 0.6893739104270935, 0.706974446773529, 0.7801465392112732, 0.7399347424507141, 0.7792850136756897, 0.8091982007026672, 0.7560427188873291, 0.8435319662094116, 0.7531592845916748, 0.7405803203582764, 0.8397547006607056, 0.7818281054496765, 0.833163857460022, 0.8405449390411377, 0.8062065243721008, 0.8688894510269165]"
None,"[0.6308485865592957, 1.0324668884277344, 0.5778087377548218, 0.9206758737564087, 0.5822109580039978, 0.8212055563926697, 0.6274513006210327, 0.768856942653656, 0.6755849123001099, 0.7577622532844543, 0.5756103992462158, 0.7151095271110535, 0.660483181476593, 0.7125074863433838, 0.6783592700958252, 0.7786151170730591, 0.6640477180480957, 0.8287894129753113, 0.6279805898666382, 0.6947604417800903, 0.7141277194023132, 0.7151362299919128, 0.7227636575698853, 0.7808098793029785, 0.7065666317939758, 0.8261848092079163, 0.6882005929946899, 0.7060096263885498, 0.7784869074821472, 0.7385092377662659, 0.780611515045166, 0.8080554604530334, 0.7596914172172546, 0.8441680669784546, 0.7519617080688477, 0.7393175959587097, 0.8387662172317505, 0.7808669209480286, 0.835115909576416, 0.8391767740249634, 0.8105677366256714, 0.8688256144523621]"
None,"[0.6334678530693054, 1.0322556495666504, 0.578425943851471, 0.9217055439949036, 0.5815185904502869, 0.8220794796943665, 0.6267820596694946, 0.7685797810554504, 0.675136387348175, 0.756596028804779, 0.5755830407142639, 0.7149096727371216, 0.6639251708984375, 0.7105497121810913, 0.6795966625213623, 0.7775425910949707, 0.6618339419364929, 0.8271377086639404, 0.6281607747077942, 0.6951904296875, 0.7172386646270752, 0.7138136029243469, 0.7236325144767761, 0.7799509763717651, 0.7036637663841248, 0.8248271942138672, 0.6883395910263062, 0.7060859799385071, 0.7815056443214417, 0.7385770082473755, 0.7812764048576355, 0.8091663718223572, 0.7570386528968811, 0.8445638418197632, 0.7517079710960388, 0.738763689994812, 0.8393265604972839, 0.7814613580703735, 0.8336008191108704, 0.8410402536392212, 0.8067018389701843, 0.8698163032531738]"
